id_observation;id_observation_sinp;id_releve;id_releve_sinp;code_perso;id_releve_type;lib_biblio;nom_herbier;nom_org_f;lib_releve_methode;date_releve_deb;date_releve_fin;nom_obs;id_precision;resolution;code_gps;id_maille_inpn_5;id_maille_inpn_10;x_l93;y_l93;lon_wgs84;lat_wgs84;insee_comm;commune;insee_dept;lieudit;comm_loc;pays;alti_inf;alti_calc;alti_sup;surface;plage_surface;comm_milieu;lib_geologie;lib_lithologie;comm_litho;lib_exposition;pente;plage_pente;cd_hab_eunis;lib_hab_eunis;lib_hab_ch;cd_hab_ch;lib_hab_sbf;cd_hab_sbf;lib_syntaxon;cd_ref_phyto;rec_total_pl;haut_total;rec_arbo_pl;haut_arbo;rec_arbu_pl;haut_arbu;rec_sarb_pl;haut_sarb;rec_herba_pl;haut_herba;rec_crypto_pl;haut_crypto;substr_roch_pl;substr_bloc_pl;substr_cail_pl;substr_terr_pl;substr_grav_pl;substr_sabl_pl;substr_liti_pl;substr_tuf_pl;nom_cite;cd_nom;nom_complet;cd_ref;nom_reconnu;rang;tax_type;famille;nombre_pieds;plage_nb_pieds;lib_strate;lib_phenologie1;lib_phenologie2;lib_deg_nat;abondance;sociab;lib_herbier;part_herbier1;comm_taxon;meta_original_id_obs;nom_programme;lib_org_comm;meta_comm;meta_original_id_rel;meta_original_bdd;sinp_dspublique;valid_reg
875088;336eae7b-8d83-11e7-885f-1cc1dee9999c;158590;0a6de9c6-8d7c-11e7-885f-1cc1dee9999c;2;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046990;6297315;7.30493178774456;43.689719313121;6088;Nice;6;MONT BORON;;FR;90;104;90;;;Oleo-Lentiscetum variante phillyreetosum;;;;Est;;< à 1°;;;;;;;Oleo - Ceratonion siliquae;566;;;;;;;;;;;;;;;;;;;;;Hedera helix L.;100787;Hedera helix L., 1753;100787;Hedera helix L., 1753;ES;P;Araliaceae;;;Non précisée;;;;1;;;;;3760;;;;3760;RELEVE16.txt;;Probable
875233;3371ef18-8d83-11e7-885f-1cc1dee9999c;158594;0a6e02b9-8d7c-11e7-885f-1cc1dee9999c;23;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046942;6297701;7.30459826127949;43.6932109906652;6088;Nice;6;MONT BORON;;FR;120;114;120;;;Oleo-Lentiscetum variante euphorbietosum;;;;Est;;1° à 5°;;;;;;;Myrto communis - Pistacietum lentisci;567;;;;;;;;;;;;;;;;;;;;;Pistacia lentiscus L.;113744;Pistacia lentiscus L., 1753;113744;Pistacia lentiscus L., 1753;ES;P;Anacardiaceae;;;Non précisée;;;;1;;;;;3764;;;;3764;RELEVE16.txt;;Probable
875241;33721cce-8d83-11e7-885f-1cc1dee9999c;158594;0a6e02b9-8d7c-11e7-885f-1cc1dee9999c;23;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046942;6297701;7.30459826127949;43.6932109906652;6088;Nice;6;MONT BORON;;FR;120;114;120;;;Oleo-Lentiscetum variante euphorbietosum;;;;Est;;1° à 5°;;;;;;;Myrto communis - Pistacietum lentisci;567;;;;;;;;;;;;;;;;;;;;;Asparagus acutifolius L.;84264;Asparagus acutifolius L., 1753;84264;Asparagus acutifolius L., 1753;ES;P;Asparagaceae;;;Non précisée;;;;1;;;;;3764;;;;3764;RELEVE16.txt;;Probable
875244;33722e0b-8d83-11e7-885f-1cc1dee9999c;158594;0a6e02b9-8d7c-11e7-885f-1cc1dee9999c;23;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046942;6297701;7.30459826127949;43.6932109906652;6088;Nice;6;MONT BORON;;FR;120;114;120;;;Oleo-Lentiscetum variante euphorbietosum;;;;Est;;1° à 5°;;;;;;;Myrto communis - Pistacietum lentisci;567;;;;;;;;;;;;;;;;;;;;;Phillyrea media L.;113148;Phillyrea latifolia L., 1753;113148;Phillyrea latifolia L., 1753;ES;P;Oleaceae;;;Non précisée;;;;P;;;;;3764;;;;3764;RELEVE16.txt;;Probable
875245;3372345a-8d83-11e7-885f-1cc1dee9999c;158594;0a6e02b9-8d7c-11e7-885f-1cc1dee9999c;23;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046942;6297701;7.30459826127949;43.6932109906652;6088;Nice;6;MONT BORON;;FR;120;114;120;;;Oleo-Lentiscetum variante euphorbietosum;;;;Est;;1° à 5°;;;;;;;Myrto communis - Pistacietum lentisci;567;;;;;;;;;;;;;;;;;;;;;Clematis flammula L.;91867;Clematis flammula L., 1753;91867;Clematis flammula L., 1753;ES;P;Ranunculaceae;;;Non précisée;;;;P;;;;;3764;;;;3764;RELEVE16.txt;;Probable
875247;33723fb2-8d83-11e7-885f-1cc1dee9999c;158594;0a6e02b9-8d7c-11e7-885f-1cc1dee9999c;23;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046942;6297701;7.30459826127949;43.6932109906652;6088;Nice;6;MONT BORON;;FR;120;114;120;;;Oleo-Lentiscetum variante euphorbietosum;;;;Est;;1° à 5°;;;;;;;Myrto communis - Pistacietum lentisci;567;;;;;;;;;;;;;;;;;;;;;Teucrium chamaedrys L. subsp. pinnatifidum (Sennen) Rech. fi;125981;Teucrium chamaedrys L., 1753;125981;Teucrium chamaedrys L., 1753;ES;P;Lamiaceae;;;Non précisée;;;;P;;;;;3764;;;;3764;RELEVE16.txt;;Probable
875251;33725658-8d83-11e7-885f-1cc1dee9999c;158594;0a6e02b9-8d7c-11e7-885f-1cc1dee9999c;23;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046942;6297701;7.30459826127949;43.6932109906652;6088;Nice;6;MONT BORON;;FR;120;114;120;;;Oleo-Lentiscetum variante euphorbietosum;;;;Est;;1° à 5°;;;;;;;Myrto communis - Pistacietum lentisci;567;;;;;;;;;;;;;;;;;;;;;Rosmarinus officinalis L.;118865;Rosmarinus officinalis L., 1753;118865;Rosmarinus officinalis L., 1753;ES;P;Lamiaceae;;;Non précisée;;;;1;;;;;3764;;;;3764;RELEVE16.txt;;Probable
875255;33726d10-8d83-11e7-885f-1cc1dee9999c;158594;0a6e02b9-8d7c-11e7-885f-1cc1dee9999c;23;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046942;6297701;7.30459826127949;43.6932109906652;6088;Nice;6;MONT BORON;;FR;120;114;120;;;Oleo-Lentiscetum variante euphorbietosum;;;;Est;;1° à 5°;;;;;;;Myrto communis - Pistacietum lentisci;567;;;;;;;;;;;;;;;;;;;;;Brachypodium ramosum Roemer & Schultes, non P. Beauv.;86297;Brachypodium retusum (Pers.) P.Beauv., 1812;86297;Brachypodium retusum (Pers.) P.Beauv., 1812;ES;P;Poaceae;;;Non précisée;;;;2;;;;;3764;;;;3764;RELEVE16.txt;;Probable
875256;337272c1-8d83-11e7-885f-1cc1dee9999c;158594;0a6e02b9-8d7c-11e7-885f-1cc1dee9999c;23;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046942;6297701;7.30459826127949;43.6932109906652;6088;Nice;6;MONT BORON;;FR;120;114;120;;;Oleo-Lentiscetum variante euphorbietosum;;;;Est;;1° à 5°;;;;;;;Myrto communis - Pistacietum lentisci;567;;;;;;;;;;;;;;;;;;;;;Thymus vulgaris L.;126582;Thymus vulgaris L., 1753;126582;Thymus vulgaris L., 1753;ES;P;Lamiaceae;;;Non précisée;;;;1;;;;;3764;;;;3764;RELEVE16.txt;;Probable
875257;3372790a-8d83-11e7-885f-1cc1dee9999c;158594;0a6e02b9-8d7c-11e7-885f-1cc1dee9999c;23;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046942;6297701;7.30459826127949;43.6932109906652;6088;Nice;6;MONT BORON;;FR;120;114;120;;;Oleo-Lentiscetum variante euphorbietosum;;;;Est;;1° à 5°;;;;;;;Myrto communis - Pistacietum lentisci;567;;;;;;;;;;;;;;;;;;;;;Allium acutiflorum Loisel.;81297;Allium acutiflorum Loisel., 1809;81297;Allium acutiflorum Loisel., 1809;ES;P;Amaryllidaceae;;;Non précisée;;;;P;;;;;3764;;;;3764;RELEVE16.txt;;Probable
875262;337295e8-8d83-11e7-885f-1cc1dee9999c;158594;0a6e02b9-8d7c-11e7-885f-1cc1dee9999c;23;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046942;6297701;7.30459826127949;43.6932109906652;6088;Nice;6;MONT BORON;;FR;120;114;120;;;Oleo-Lentiscetum variante euphorbietosum;;;;Est;;1° à 5°;;;;;;;Myrto communis - Pistacietum lentisci;567;;;;;;;;;;;;;;;;;;;;;Melica bauhinii All.;107842;Melica amethystina Pourr., 1788;107842;Melica amethystina Pourr., 1788;ES;P;Poaceae;;;Non précisée;;;;P;;;;;3764;;;;3764;RELEVE16.txt;;Probable
875266;3372acd9-8d83-11e7-885f-1cc1dee9999c;158594;0a6e02b9-8d7c-11e7-885f-1cc1dee9999c;23;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046942;6297701;7.30459826127949;43.6932109906652;6088;Nice;6;MONT BORON;;FR;120;114;120;;;Oleo-Lentiscetum variante euphorbietosum;;;;Est;;1° à 5°;;;;;;;Myrto communis - Pistacietum lentisci;567;;;;;;;;;;;;;;;;;;;;;Hedera helix L.;100787;Hedera helix L., 1753;100787;Hedera helix L., 1753;ES;P;Araliaceae;;;Non précisée;;;;P;;;;;3764;;;;3764;RELEVE16.txt;;Probable
875267;3372b297-8d83-11e7-885f-1cc1dee9999c;158594;0a6e02b9-8d7c-11e7-885f-1cc1dee9999c;23;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046942;6297701;7.30459826127949;43.6932109906652;6088;Nice;6;MONT BORON;;FR;120;114;120;;;Oleo-Lentiscetum variante euphorbietosum;;;;Est;;1° à 5°;;;;;;;Myrto communis - Pistacietum lentisci;567;;;;;;;;;;;;;;;;;;;;;Dactylis glomerata L.;94207;Dactylis glomerata L., 1753;94207;Dactylis glomerata L., 1753;ES;P;Poaceae;;;Non précisée;;;;P;;;;;3764;;;;3764;RELEVE16.txt;;Probable
875515;337845c1-8d83-11e7-885f-1cc1dee9999c;158601;0a6e2f60-8d7c-11e7-885f-1cc1dee9999c;16;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046923;6297327;7.30411030489463;43.6898599796665;6088;Nice;6;MONT BORON;;FR;130;125;130;;;Oleo-Lentiscetum variante phillyreetosum;;;;Est;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;;;;;;;;;;;;;;;;;;;;;Pistacia lentiscus L.;113744;Pistacia lentiscus L., 1753;113744;Pistacia lentiscus L., 1753;ES;P;Anacardiaceae;;;Non précisée;;;;2;;;;;3771;;;;3771;RELEVE16.txt;;Probable
875522;33786d12-8d83-11e7-885f-1cc1dee9999c;158601;0a6e2f60-8d7c-11e7-885f-1cc1dee9999c;16;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046923;6297327;7.30411030489463;43.6898599796665;6088;Nice;6;MONT BORON;;FR;130;125;130;;;Oleo-Lentiscetum variante phillyreetosum;;;;Est;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;;;;;;;;;;;;;;;;;;;;;Asparagus acutifolius L.;84264;Asparagus acutifolius L., 1753;84264;Asparagus acutifolius L., 1753;ES;P;Asparagaceae;;;Non précisée;;;;1;;;;;3771;;;;3771;RELEVE16.txt;;Probable
875525;33787df5-8d83-11e7-885f-1cc1dee9999c;158601;0a6e2f60-8d7c-11e7-885f-1cc1dee9999c;16;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046923;6297327;7.30411030489463;43.6898599796665;6088;Nice;6;MONT BORON;;FR;130;125;130;;;Oleo-Lentiscetum variante phillyreetosum;;;;Est;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;;;;;;;;;;;;;;;;;;;;;Phillyrea media L.;113148;Phillyrea latifolia L., 1753;113148;Phillyrea latifolia L., 1753;ES;P;Oleaceae;;;Non précisée;;;;1;;;;;3771;;;;3771;RELEVE16.txt;;Probable
875532;3378a654-8d83-11e7-885f-1cc1dee9999c;158601;0a6e2f60-8d7c-11e7-885f-1cc1dee9999c;16;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046923;6297327;7.30411030489463;43.6898599796665;6088;Nice;6;MONT BORON;;FR;130;125;130;;;Oleo-Lentiscetum variante phillyreetosum;;;;Est;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;;;;;;;;;;;;;;;;;;;;;Brachypodium ramosum Roemer & Schultes, non P. Beauv.;86297;Brachypodium retusum (Pers.) P.Beauv., 1812;86297;Brachypodium retusum (Pers.) P.Beauv., 1812;ES;P;Poaceae;;;Non précisée;;;;3;;;;;3771;;;;3771;RELEVE16.txt;;Probable
875533;3378abfb-8d83-11e7-885f-1cc1dee9999c;158601;0a6e2f60-8d7c-11e7-885f-1cc1dee9999c;16;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046923;6297327;7.30411030489463;43.6898599796665;6088;Nice;6;MONT BORON;;FR;130;125;130;;;Oleo-Lentiscetum variante phillyreetosum;;;;Est;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;;;;;;;;;;;;;;;;;;;;;Thymus vulgaris L.;126582;Thymus vulgaris L., 1753;126582;Thymus vulgaris L., 1753;ES;P;Lamiaceae;;;Non précisée;;;;1;;;;;3771;;;;3771;RELEVE16.txt;;Probable
875534;3378b1a3-8d83-11e7-885f-1cc1dee9999c;158601;0a6e2f60-8d7c-11e7-885f-1cc1dee9999c;16;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046923;6297327;7.30411030489463;43.6898599796665;6088;Nice;6;MONT BORON;;FR;130;125;130;;;Oleo-Lentiscetum variante phillyreetosum;;;;Est;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;;;;;;;;;;;;;;;;;;;;;Allium acutiflorum Loisel.;81297;Allium acutiflorum Loisel., 1809;81297;Allium acutiflorum Loisel., 1809;ES;P;Amaryllidaceae;;;Non précisée;;;;P;;;;;3771;;;;3771;RELEVE16.txt;;Probable
875544;3378eb6a-8d83-11e7-885f-1cc1dee9999c;158601;0a6e2f60-8d7c-11e7-885f-1cc1dee9999c;16;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046923;6297327;7.30411030489463;43.6898599796665;6088;Nice;6;MONT BORON;;FR;130;125;130;;;Oleo-Lentiscetum variante phillyreetosum;;;;Est;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;;;;;;;;;;;;;;;;;;;;;Hedera helix L.;100787;Hedera helix L., 1753;100787;Hedera helix L., 1753;ES;P;Araliaceae;;;Non précisée;;;;P;;;;;3771;;;;3771;RELEVE16.txt;;Probable
875545;3378f103-8d83-11e7-885f-1cc1dee9999c;158601;0a6e2f60-8d7c-11e7-885f-1cc1dee9999c;16;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046923;6297327;7.30411030489463;43.6898599796665;6088;Nice;6;MONT BORON;;FR;130;125;130;;;Oleo-Lentiscetum variante phillyreetosum;;;;Est;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;;;;;;;;;;;;;;;;;;;;;Dactylis glomerata L.;94207;Dactylis glomerata L., 1753;94207;Dactylis glomerata L., 1753;ES;P;Poaceae;;;Non précisée;;;;1;;;;;3771;;;;3771;RELEVE16.txt;;Probable
875547;3378fc34-8d83-11e7-885f-1cc1dee9999c;158601;0a6e2f60-8d7c-11e7-885f-1cc1dee9999c;16;BIB;LAPRAZ G., 1970. Les groupements forestiers et les garrigues du Mont Boron et du Mont Alban (Alpes-Maritimes). Riviera Sci. 57 (3), 51-64.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1970;31/12/1970;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1046923;6297327;7.30411030489463;43.6898599796665;6088;Nice;6;MONT BORON;;FR;130;125;130;;;Oleo-Lentiscetum variante phillyreetosum;;;;Est;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;;;;;;;;;;;;;;;;;;;;;Stachys recta L.;124805;Stachys recta L., 1767;124805;Stachys recta L., 1767;ES;P;Lamiaceae;;;Non précisée;;;;P;;;;;3771;;;;3771;RELEVE16.txt;;Probable
880157;33e0a18b-8d83-11e7-885f-1cc1dee9999c;159140;0a7bb352-8d7c-11e7-885f-1cc1dee9999c;29;BIB;LAPRAZ G., 1973. Les garrigues de dégradation du Quercetum ilicis entre Nice et La Turbie (Calycotomo-Pistacietum). Riviera Sci. 60 (1) : 2-16.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1973;31/12/1973;LAPRAZ Guy;P;;;5kmL93E1050N6300;10kmL93E105N630;1051754;6302892;7.36774013529255;43.7374743474746;6059;Èze;6;;Au sud des forts de la Revère.;FR;625;658;625;;;Calycotomo-Pistacietum Lapraz 1973;;;Bajocien-Bathonien.;Sud;;6° à 26°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Pistacia lentiscus L.;113744;Pistacia lentiscus L., 1753;113744;Pistacia lentiscus L., 1753;ES;P;Anacardiaceae;;;Non précisée;;;;1;;;;;4310;;;;4310;RELEVE16.txt;;Probable
880160;33e0b3c3-8d83-11e7-885f-1cc1dee9999c;159140;0a7bb352-8d7c-11e7-885f-1cc1dee9999c;29;BIB;LAPRAZ G., 1973. Les garrigues de dégradation du Quercetum ilicis entre Nice et La Turbie (Calycotomo-Pistacietum). Riviera Sci. 60 (1) : 2-16.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1973;31/12/1973;LAPRAZ Guy;P;;;5kmL93E1050N6300;10kmL93E105N630;1051754;6302892;7.36774013529255;43.7374743474746;6059;Èze;6;;Au sud des forts de la Revère.;FR;625;658;625;;;Calycotomo-Pistacietum Lapraz 1973;;;Bajocien-Bathonien.;Sud;;6° à 26°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Asparagus acutifolius L.;84264;Asparagus acutifolius L., 1753;84264;Asparagus acutifolius L., 1753;ES;P;Asparagaceae;;;Non précisée;;;;P;;;;;4310;;;;4310;RELEVE16.txt;;Probable
880164;33e0ca99-8d83-11e7-885f-1cc1dee9999c;159140;0a7bb352-8d7c-11e7-885f-1cc1dee9999c;29;BIB;LAPRAZ G., 1973. Les garrigues de dégradation du Quercetum ilicis entre Nice et La Turbie (Calycotomo-Pistacietum). Riviera Sci. 60 (1) : 2-16.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1973;31/12/1973;LAPRAZ Guy;P;;;5kmL93E1050N6300;10kmL93E105N630;1051754;6302892;7.36774013529255;43.7374743474746;6059;Èze;6;;Au sud des forts de la Revère.;FR;625;658;625;;;Calycotomo-Pistacietum Lapraz 1973;;;Bajocien-Bathonien.;Sud;;6° à 26°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Teucrium chamaedrys L. subsp. pinnatifidum (Sennen) Rech. fi;125981;Teucrium chamaedrys L., 1753;125981;Teucrium chamaedrys L., 1753;ES;P;Lamiaceae;;;Non précisée;;;;P;;;;;4310;;;;4310;RELEVE16.txt;;Probable
880165;33e0d054-8d83-11e7-885f-1cc1dee9999c;159140;0a7bb352-8d7c-11e7-885f-1cc1dee9999c;29;BIB;LAPRAZ G., 1973. Les garrigues de dégradation du Quercetum ilicis entre Nice et La Turbie (Calycotomo-Pistacietum). Riviera Sci. 60 (1) : 2-16.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1973;31/12/1973;LAPRAZ Guy;P;;;5kmL93E1050N6300;10kmL93E105N630;1051754;6302892;7.36774013529255;43.7374743474746;6059;Èze;6;;Au sud des forts de la Revère.;FR;625;658;625;;;Calycotomo-Pistacietum Lapraz 1973;;;Bajocien-Bathonien.;Sud;;6° à 26°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Clematis flammula L.;91867;Clematis flammula L., 1753;91867;Clematis flammula L., 1753;ES;P;Ranunculaceae;;;Non précisée;;;;P;;;;;4310;;;;4310;RELEVE16.txt;;Probable
880167;33e0dbcf-8d83-11e7-885f-1cc1dee9999c;159140;0a7bb352-8d7c-11e7-885f-1cc1dee9999c;29;BIB;LAPRAZ G., 1973. Les garrigues de dégradation du Quercetum ilicis entre Nice et La Turbie (Calycotomo-Pistacietum). Riviera Sci. 60 (1) : 2-16.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1973;31/12/1973;LAPRAZ Guy;P;;;5kmL93E1050N6300;10kmL93E105N630;1051754;6302892;7.36774013529255;43.7374743474746;6059;Èze;6;;Au sud des forts de la Revère.;FR;625;658;625;;;Calycotomo-Pistacietum Lapraz 1973;;;Bajocien-Bathonien.;Sud;;6° à 26°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Rosmarinus officinalis L.;118865;Rosmarinus officinalis L., 1753;118865;Rosmarinus officinalis L., 1753;ES;P;Lamiaceae;;;Non précisée;;;;3;;;;;4310;;;;4310;RELEVE16.txt;;Probable
